smiles,score
CC(CO)CNc1cc(N)nc2ccnn12,-23.318509
O=C1CC(COCc2ccccc2)NC(=O)N1Cc1ccc(S(=O)(=O)Nc2ccc(F)cc2)cc1,-27.651143
Cc1ccc(-c2ccc(C(=O)NCC3(NC(=O)C(=O)c4ccc(F)cc4F)CCC3)c(=O)[nH]2)cc1,-35.177795
CSCCC(NC(=O)Cc1ccccc1)C(=O)NC1C2CC3CC1CC(O)(C3)C2,-22.030738
COCc1ccc(C(=O)N(CCO)CCCNC(=O)C2CC2c2ccccc2F)cc1,-22.879502
O=C(CNS(=O)(=O)c1ccc2ccccc2c1)Nc1cccc(NC(=O)c2c3c(n[nH]c2=O)CCCC3)c1,-27.102714
O=C(NCCNS(=O)(=O)c1cccs1)C(=O)Nc1cccn(Cc2ccccc2)c1=O,-35.10571
CC1CC(NCCCC2CC2)C(=O)O1,-17.390573
Cc1noc(C)c1CCCNc1ccc(Cl)cc1C#N,-21.92558
Cc1ccsc1CN(C)C(=O)NC1c2ccccc2CCC1F,-24.643344
Cc1ccc(NC(=O)Cn2c(Br)nc(C#N)c2C#N)c(Br)c1,-18.816962
O=C(/C=C/c1ccc(-c2ccccc2)s1)NCC1(CNC(=O)c2nn(-c3ccccc3F)ccc2=O)CC1,-34.285723
CCCCNC(=O)CNC(C)c1nc(C)[nH]c1C,-20.159011
COC(=O)c1cnoc1Cn1cc(C(C)NC(=O)C2Cc3c(F)cccc3C(=O)O2)nn1,-20.896599
CN(C(=O)OC(C)(C)C)c1ccc(CNC(=O)c2ccc(Cn3cncn3)cc2)cc1,-25.425236
CSCCCN1CC(CN)C(c2ccccc2)C1,-27.05547
CCCCC(NC(N)=O)C(=O)N1CCCC(CNC(=O)c2ccccc2NS(=O)(=O)C2CC2)C1,-35.920723
Cc1noc(C2(NCc3ccc(C(F)(F)F)c(F)c3)CCOCC2)n1,-20.553842
Cc1cc(NC(=O)C(=O)NCC2CC2CNC(=O)Cc2ccc3ccccc3c2)no1,-28.364652
OC(CNCCSCc1ccc(Cl)cc1)Cn1cccn1,-25.247613
CC(NC(=O)Cc1ccc(O)cc1Cl)C(C)(C)O,-24.748503
COCCn1cccc(C(=O)NC/C=C/CNC(=O)c2ccccc2Nc2ccccc2)c1=O,-31.994417
O=C(Nc1cccc(N2CCCS2(=O)=O)c1)c1ccc(Sc2ccc(Cl)cc2)o1,-32.820401
Nc1nc(C(=O)N2CC(O)CC(NC(=O)CNC(=O)/C=C/c3ccccc3)C2)nc(N2CCOCC2)n1,-30.658198
Cc1ccc(-c2csc(NC(=O)c3ncoc3-c3ccco3)c2C(N)=O)cc1C,-31.272553
COC1CC(CO)N(c2cncc(N(C)C)n2)C1,-24.181133
O=C(CNS(=O)(=O)c1c(F)cccc1F)NCCC1CCCN1C(=O)c1c[nH]c2ccc(F)cc12,-30.709593
Cn1nccc1-c1cnn(C)c1F,-14.677691
O=C(CCNC(=O)c1ccsc1)NC(CNC(=O)C(=O)Nc1cccc(C(F)(F)F)c1)C1CCC1,-28.163074
Cc1ccc2c(c1C)C(NCCCCC1(C#N)CCC1)CC2,-20.161193
OCc1ccc(CN(Cc2ccccc2O)C2CCCC2)o1,-33.551101
O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)C1=NOC(c2ccccc2)C1,-31.180182
C=CCC(CNC(=O)C(=O)c1c[nH]c2ccccc12)NC(=O)C1CC1C(N)=O,-30.581436
NS(=O)(=O)c1ccc(C(=O)NCC2CCCN(C(=O)CCc3c[nH]cn3)C2)cc1,-24.493089
CN(CCCN)CCCCNC(=O)C(=O)NCc1cccc(CO)c1,-28.900322
O=C(CNC(=O)c1c[nH]c2ccccc2c1=O)NC1(CNC(=O)c2ccc(-c3ccco3)nc2)CCC1,-25.049816
CC(C)C(=O)N1CCCC(C(=O)N2CCN(c3nccc(N)n3)CC2)C1,-24.79589
COC(=O)CC1C2CCC(C2)N1Cc1nc[nH]c1C,-20.718621
CCC(C)C(NC(=O)OCc1ccccc1)C(=O)NCC1CCCC([NH+])C1,-20.244468
Cc1nc(C)c(CN(CC#N)C(C)C)nc1C,-13.793684
O=C(Cn1nc2ccccn2c1=O)c1cccs1,-24.5302
Cc1cc(NC(=O)C(=O)NC2(CNC(=O)c3cnc4ccc(Cl)cn4c3=O)CCC2)no1,-33.957049
CC(NS(C)(=O)=O)c1nnc(CO)s1,-18.005824
CCN(CCNC(=O)CC(C)C)C(=O)C1CCN(c2ccc3nncn3n2)CC1,-19.254831
O=C(Nc1ccccc1)c1cccc(C(=O)Nc2cccc(=O)[nH]2)c1,-34.785436
O=C(CCCc1ccccc1)NCCNC(=O)c1nn(Cc2ccccc2)c(=O)c2ccccc12,-31.669971
